,users_id,users_name,users_last_name,users_last_name_2,users_initial,users_years,users_gender,users_sector,users_ccaa,users_prov,users_prox,users_phone,users_mail,users_lang,users_lgtb,users_family,users_relig,users_politic,users_vegan,users_pets,users_smoke,users_env,users_range,users_budget,users_sqr_m,users_bath,users_outs,users_facil,users_drive,users_max_p,accion,activo,ajedrez,alegre,alternativa,amable,animales,antiguedades,apasionado,arte,artesanias,astrologia,astronomia,atento,aventura,aventurero,aves,badminton,bailarin,baile,baloncesto,beatboxing,beisbol,belico,bingo,biologia,blogging,blues,bolero,bolillo,bolos,bordado,boxeo,bricolage,buceo,calmado,cantante,canto,carpinteria,cartas,casino,caza,ceramica,cerveza,ciclismo,cienciaficcion,cine,cinefilo,clasica,cocina,colaborador,comedia,comics,comprador,conciertos,copla,corazon,correr,cosplay,costura,creativo,crimen,croche,crossfit,crucigramas,cultura,dardos,decidido,deportista,dibujo,disfraces,divertido,documental,drama,electronica,empatico,emprendedor,entustiasta,escritura,esqui,excursionismo,excursionista,familiar,fantasia,fiestero,filatelia,filologia,fisica,flamenco,flexible,folk,foodie,fotografia,fotografo,fronton,fumadores,futbol,gamer,ganchillo,gastronomia,generoso,gimnasio,golf,gospel,gracioso,hipica,historia,historica,hogar,honesto,iglesia,india,instrumental,instrumentos,jardineria,jazz,latina,libros,literatura,lounge,macrame,madrugador,magia,manualidades,matematicas,meditacion,mediterranea,mesa,metal,mexicana,misterio,moda,modelismo,montanismo,motociclismo,museos,musica,musical,natacion,negro,nocturno,numismatica,opera,optimista,ordenado,oriental,pachangueo,padel,pesca,petanca,pintura,piraguismo,playa,poesia,poker,politica,practico,proactivo,punk,puntocruz,quimica,rb,reciclaje,reggae,relajado,remo,reposteria,robotica,rock,rol,romantica,rompecabezas,saludable,sensato,sociable,socializar,soul,suspense,tarot,teatro,tecnologia,tejido,telenovelas,tenis,tenismesa,terror,trabajo,tratofacil,turismo,vegano,vegetariano,viajar,viajero,videojuegos,vino,vivo,voluntariado,western,yeye,yoga,zarzuela,zoologia
939,940,Juanito,Tirado,Barrios,J. T.,65,hombre,forestal,Comunidad Valenciana,Castellón,misma comunidad,+34723424097,juanito_tirado@yahoo.com,Galego,acepto,Familia,acepto,no acepto,Vegano,acepto,no acepto,interior,70-80,700,200,privado,['no'],"['hipica' 'zonasverdes' 'pingpong' 'lavanderia' 'cocina' 'futbol'
 'salacine' 'garage' 'tenis' 'piscina' 'esqui' 'lavavajillas']",True,<6,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,1,0,0,1,0,2,2,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,1,2,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,4,5,0,0,0,0,0,2,0,2,0,3,0,3,0,0,0,0,0,0,3,0,5,0,0,5,3,0,0,3,0,0,0,0,0,2,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,1,2,4,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0
940,941,Maribel,Jara,Galindo,M. J.,67,mujer,rh,País Vasco,Guipúzcoa,todo el país,+34711895524,maribel_jara@gmail.com,Castellano,acepto,Familia,no acepto,acepto,Vegetariano,no acepto,no acepto,costa,50-60,500,350,compartido,['piscina'],"['huerto' 'futbol' 'cubierta' 'lavanderia' 'lavavajillas' 'hipica'
 'garage' 'gimnasio' 'baloncesto' 'spa' 'esqui' 'futbolin' 'trastero'
 'salacine' 'golf' 'rehabilitacion' 'padel' 'recreativos' 'zonasverdes'
 'tenis' 'piscina' 'buffet' 'barbacoa' 'pingpong' 'salamanualidades'
 'cocina' 'billar']",True,<3,4,2,0,3,0,4,0,0,0,0,0,0,0,2,0,0,4,0,5,0,3,5,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,0,2,0,3,0,2,0,0,0,1,1,0,0,5,0,0,0,5,0,2,1,0,1,0,0,0,0,0,3,3,3,4,0,0,3,0,0,0,0,0,2,4,2,0,0,0,0,0,5,3,0,1,0,4,2,0,3,5,0,0,0,0,0,0,2,0,0,0,2,0,4,0,0,0,0,3,1,0,1,0,4,1,0,4,3,0,0,0,5,3,0,0,0,0,0,0,0,0,1,4,0,3,0,0,0,0,0,0,3,0,0,0,4,0,0,0,1,0,0,5,1,0,0,0,0,4,0,0,2,0,0,3,3,0,0,0,5,3,0,0,0,0,0,3,0,2,4,1,0,0,0,0,0
941,942,Josefa,Castejón,Galvez,J. C.,62,mujer,otro,Comunidad Valenciana,Castellón,todo el país,+34725850243,josefa_castejón@yahoo.de,Galego,acepto,Individual,acepto,no acepto,Común,no acepto,no acepto,costa,60-70,500,250,compartido,['no'],['cubierta' 'lavavajillas' 'zonasverdes'],True,+10,0,0,0,0,0,0,4,0,0,0,0,1,0,0,4,0,1,0,0,3,0,0,0,0,5,2,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,5,3,3,0,0,4,0,5,3,5,3,2,0,0,0,0,5,5,0,0,4,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,2,0,3,0,0,3,0,0,4,1,0,4,0,0,0,0,0,0,5,3,0,0,2,5,0,3,4,4,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,1,2,5,0,5,0,5,2,3,5,0,5,0,0,0,4,0,0,0,0,2,3,0,0,0,2,2,5,5,0,0,0,5,0,0,0,0,4,2,2,0,0,0,2,0,1,2,0,0,0,5,2,2,5,3,0,1,0,2,0
942,943,Águeda,Delgado,Corominas,Á. D.,65,mujer,ingenieria,Islas Baleares,Islas Baleares,misma comunidad,+34699407951,águeda_delgado@outlook.com,Galego,no acepto,Familia,acepto,no acepto,Común,acepto,acepto,interior,50-60,700,650,compartido,['jardin'],['esqui' 'futbolin'],True,<9,4,2,0,5,3,2,1,0,1,0,0,4,0,3,0,3,0,0,3,5,0,3,1,5,0,4,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,1,0,3,5,0,0,0,1,4,2,0,3,1,0,1,0,3,0,0,0,0,0,0,1,4,5,3,0,0,0,5,5,0,3,1,0,3,0,0,0,0,0,2,1,0,0,0,4,0,0,0,5,0,0,5,0,0,0,2,0,0,0,0,5,4,0,0,2,0,2,4,2,0,0,0,1,0,0,0,2,0,3,0,3,5,0,0,4,2,2,0,0,0,0,0,0,3,0,0,5,0,0,0,2,0,0,4,1,0,2,0,2,2,0,4,5,3,3,0,0,4,0,0,0,1,4,1,0,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,2,5,1
943,944,Blas,Donaire,Sanabria,B. D.,64,hombre,artes,Castilla y León,Valladolid,misma comunidad,+34720188988,blas_donaire@gmail.com,Castellano,acepto,Individual,acepto,acepto,Vegetariano,no acepto,acepto,costa,50-60,300,50,privado,['terraza'],"['rehabilitacion' 'billar' 'golf' 'cubierta' 'pingpong' 'hipica'
 'futbolin' 'lavavajillas' 'huerto' 'buffet' 'padel' 'zonasverdes'
 'trastero' 'barbacoa' 'tenis' 'gimnasio' 'esqui' 'spa' 'salacine'
 'futbol' 'recreativos' 'cocina' 'baloncesto' 'lavanderia'
 'salamanualidades' 'piscina' 'garage']",True,<6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,4,3,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2
944,945,Jose,Mascaró,Dueñas,J. M.,60,hombre,mantenimiento,Galicia,Pontevedra,misma provincia,+34720473446,jose_mascaró@yahoo.de,Galego,no acepto,Familia,no acepto,no acepto,Común,no acepto,no acepto,montaña,70-80,1100,650,compartido,['terraza'],"['baloncesto' 'cubierta' 'piscina' 'garage' 'rehabilitacion' 'billar'
 'recreativos' 'futbol' 'cocina' 'huerto' 'gimnasio' 'tenis' 'barbacoa'
 'salacine' 'pingpong']",True,<6,0,0,0,0,0,0,2,5,0,0,0,1,0,0,1,0,0,2,1,4,5,0,0,0,2,0,1,0,0,0,3,2,4,4,4,0,3,3,0,4,2,3,0,1,0,0,5,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,3,0,3,0,0,5,0,0,0,0,5,4,3,4,0,0,0,3,3,5,2,2,0,0,1,4,0,0,0,2,0,0,2,0,0,0,2,1,5,1,0,2,0,0,2,4,4,0,3,0,0,5,0,4,3,4,0,0,0,0,0,0,3,2,0,0,3,0,0,5,2,0,0,4,0,3,0,5,4,2,2,3,5,0,4,0,0,0,0,1,4,5,0,0,0,3,0,0,2,0,5,0,5,0,0,0,4,0,0,0,0,4,0,0,1,2,0,5,0,0,1,5,0,0,3,0,0,4,5,2,0,0,1,5,0,0,2
945,946,Tiburcio,Melero,Escobar,T. M.,66,hombre,ingenieria,Ciudad Autónoma de Ceuta,Ceuta,misma comunidad,+34660722443,tiburcio_melero@yahoo.com,Castellano,no acepto,Individual,no acepto,no acepto,Común,acepto,acepto,montaña,60-70,600,250,privado,['jardin'],"['buffet' 'lavanderia' 'pingpong' 'cubierta' 'trastero' 'barbacoa' 'tenis'
 'recreativos' 'golf' 'rehabilitacion' 'piscina' 'salacine' 'baloncesto'
 'futbolin' 'garage' 'hipica' 'esqui']",True,<3,0,0,0,0,2,0,3,0,1,4,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,0,0,0,2,0,0,4,0,4,0,0,2,1,0,5,1,3,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,3,1,0,0,1,4,0,0,4,0,0,0,4,0,1,4,5,0,2,4,4,2,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,3,0,1,4,0,0,2,4,0,0,2,0,5,1,0,3,0,3,1,0,0,3,0,0,0,4,1,0,2,0,0,1,2,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,0,4,0,4,0,0,0,5,0,5,0,0,0,2,2,0,5,1,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,2,2,5,3,3,0,0,0,1,0
946,947,Joel,Barrera,Aguirre,J. B.,61,hombre,sanidad,Ciudad Autónoma de Ceuta,Ceuta,misma provincia,+34742293635,joel_barrera@hotmail.it,Castellano,no acepto,Familia,acepto,acepto,Común,acepto,no acepto,interior,50-60,1300,750,privado,['jardin' 'terraza'],"['cubierta' 'billar' 'rehabilitacion' 'futbolin' 'spa' 'cocina' 'futbol'
 'huerto' 'esqui']",False,<3,4,0,0,0,4,0,0,1,0,0,3,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,3,0,0,0,0,3,1,0,0,4,4,0,0,0,0,0,0,4,0,5,1,0,4,0,0,5,3,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,4,2,0,3,0,0,0,0,5,0,0,0,0,0,2,0,0,0,4,0,1,0,1,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,3,4,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,4,0,5,0,0,4,0,0,2,4,0,0,0,0,5,4,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0
947,948,Juan,Rosell,Marin,J. R.,64,hombre,derecho,La Rioja,La Rioja,misma comunidad,+34834195977,juan_rosell@club-internet.fr,Català,acepto,Individual,acepto,acepto,Común,no acepto,acepto,interior,60-70,1100,350,compartido,['no'],['trastero'],True,+10,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0
948,949,Bernardita,Juan,Gordillo,B. J.,62,mujer,empresariales,Castilla-La Mancha,Ciudad Real,misma comunidad,+34653278393,bernardita_juan@yahoo.com,Castellano,acepto,Familia,acepto,acepto,Común,no acepto,acepto,interior,+80,400,100,privado,['jardin' 'terraza' 'piscina'],['golf' 'trastero' 'cubierta'],True,<6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,2,5,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,0,0,0,0,0,0,3,0,0,0
949,950,María Fernanda,Galindo,Gálvez,M. G.,71,mujer,empresariales,Principado de Asturias,Asturias,misma provincia,+34729493533,maría fernanda_galindo@gmx.de,Galego,acepto,Familia,no acepto,no acepto,Común,no acepto,no acepto,costa,70-80,900,800,privado,['jardin' 'piscina' 'terraza'],['trastero' 'golf' 'futbol' 'salacine'],True,<3,3,0,5,0,4,0,3,0,5,0,0,0,5,0,0,0,4,2,0,4,4,0,0,0,0,0,1,0,5,0,0,4,0,2,4,3,4,0,5,2,0,0,0,0,5,2,0,5,0,0,0,4,0,2,3,0,0,0,1,0,2,5,0,0,1,2,0,4,0,0,0,4,0,0,2,2,2,1,5,0,0,0,4,0,5,5,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,2,4,0,3,4,0,0,3,0,0,5,0,0,5,0,0,0,5,1,0,0,0,0,3,5,4,4,0,0,1,0,1,0,0,0,4,5,4,2,0,2,0,0,0,3,0,0,0,2,0,4,0,0,2,0,2,0,0,5,1,0,0,3,4,1,0,0,4,0,0,3,0,0,0,0,3,0,0,0,0,0,1,4,3,0,0,1,0,4,3,4,0,2,1,0,0,0,1,1,0
950,951,Stéphanie,Duval,,S. D.,65,mujer,cine,Principado de Asturias,Asturias,misma comunidad,+34641477647,stéphanie_duval@gmail.com,Français,no acepto,Grupo,acepto,no acepto,Común,no acepto,no acepto,costa,50-60,1200,250,privado,['no'],"['lavavajillas' 'baloncesto' 'padel' 'salamanualidades' 'garage' 'hipica'
 'salacine' 'esqui' 'cubierta' 'zonasverdes' 'golf' 'lavanderia'
 'futbolin' 'spa' 'billar' 'tenis' 'rehabilitacion' 'gimnasio' 'cocina'
 'futbol' 'piscina' 'buffet' 'huerto' 'recreativos' 'trastero' 'barbacoa'
 'pingpong']",True,<6,0,0,0,0,0,0,1,0,4,0,0,0,0,0,4,0,0,0,2,0,4,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,5,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,4,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,2,0,0,1
951,952,Manu,Rios,Miranda,M. R.,68,mujer,enseñanza,Comunidad Valenciana,Castellón,misma provincia,+34746524384,manu_rios@gmail.com,Castellano,acepto,Familia,acepto,no acepto,Común,no acepto,acepto,interior,+80,500,300,privado,['piscina' 'jardin' 'terraza'],"['buffet' 'pingpong' 'golf' 'rehabilitacion' 'barbacoa' 'lavavajillas'
 'tenis' 'cocina']",False,<9,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,3,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0
952,953,Cornelio,Escribano,Sales,C. E.,67,hombre,enseñanza,Comunidad Valenciana,Castellón,misma provincia,+34982761147,cornelio_escribano@sapo.pt,Euskara,no acepto,Individual,no acepto,no acepto,Común,no acepto,acepto,montaña,70-80,1500,650,privado,['no'],['barbacoa' 'pingpong' 'rehabilitacion' 'futbol' 'hipica' 'recreativos'],True,+10,2,0,4,0,0,0,4,3,0,0,5,1,0,4,5,0,0,3,0,0,5,4,0,1,2,0,3,0,4,1,0,1,2,0,4,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,4,0,3,5,0,0,0,0,1,1,0,0,3,0,4,0,2,0,4,0,0,0,4,0,4,2,1,0,1,0,5,0,5,5,5,2,1,0,0,0,0,2,0,0,1,2,1,0,0,2,0,3,0,3,0,3,0,0,0,1,0,0,0,5,0,0,2,5,0,2,2,0,1,0,0,3,0,0,4,0,0,0,0,0,0,5,5,5,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,5,0,0,2,2,3,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,4,3,4,0,5,0,0,4,2,0,3,0,0,5,2,1,2,0,0,0,3,0
953,954,Amando,Canet,Tello,A. C.,62,hombre,cine,Ciudad Autónoma de Melilla,Melilla,todo el país,+34812150944,amando_canet@web.de,Castellano,no acepto,Individual,no acepto,no acepto,Común,acepto,acepto,montaña,60-70,500,200,compartido,['no'],['buffet' 'trastero'],True,+10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,2,0,0,4,0,0,1,0,0,2,4,0,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0
954,955,Blas,Godoy,Campos,B. G.,60,hombre,otro,Castilla-La Mancha,Guadalajara,misma provincia,+34982858657,blas_godoy@yahoo.com,Euskara,acepto,Grupo,acepto,no acepto,Común,no acepto,no acepto,interior,70-80,600,1000,compartido,['piscina' 'jardin' 'terraza'],"['buffet' 'gimnasio' 'futbol' 'billar' 'golf' 'baloncesto' 'trastero'
 'barbacoa' 'zonasverdes' 'padel' 'futbolin' 'cubierta' 'hipica'
 'salamanualidades']",True,<6,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,3,0,0,0,0,0,0,0,0,2,3,0,3,3,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,2,4,3,0,0,3,3,0,0,0,0,0,0,4,1,0,4,3,0,4,0,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,1,0,4,0,0,3,0,0,5,4,3,3,0,0,0,0,0,5,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,4,3,3,0,0,0,4,2,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0
955,956,Remigio,López,Pizarro,R. L.,68,hombre,rh,Andalucía,Cádiz,todo el país,+34710230458,remigio_lópez@hotmail.com,Castellano,no acepto,Individual,no acepto,no acepto,Común,no acepto,acepto,costa,+80,900,250,privado,['terraza'],['salamanualidades' 'billar' 'salacine' 'pingpong' 'huerto'],True,+10,4,4,0,0,0,0,1,4,0,1,3,1,0,0,3,0,0,0,0,0,2,3,1,0,0,0,1,0,0,0,0,5,1,0,0,3,5,0,0,2,0,0,4,0,0,1,0,2,1,1,4,0,0,0,0,0,0,3,5,1,0,0,4,4,2,0,0,0,0,0,2,0,0,5,0,5,0,0,0,0,1,1,0,3,0,0,3,1,2,0,0,4,0,0,5,0,0,4,0,0,0,3,0,0,0,0,0,0,0,5,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,3,3,2,3,4,5,0,5,0,0,0,2,3,0,0,5,1,4,0,0,1,0,2,0,0,1,0,0,4,0,1,2,1,0,2,0,0,0,0,5,2,2,0,4,0,3
956,957,Alejandro,Prado,Requena,A. P.,60,hombre,amacasa,Andalucía,Cádiz,todo el país,+34707428218,alejandro_prado@gmail.com,Castellano,no acepto,Grupo,acepto,no acepto,Común,acepto,no acepto,montaña,+80,700,1000,privado,['terraza' 'piscina'],"['buffet' 'recreativos' 'lavanderia' 'garage' 'padel' 'futbol'
 'rehabilitacion' 'piscina' 'zonasverdes' 'barbacoa' 'hipica'
 'lavavajillas' 'billar' 'trastero' 'esqui']",False,<9,2,1,0,0,0,0,0,0,3,1,1,0,4,1,0,5,0,0,0,4,0,1,0,4,3,0,1,0,1,5,0,0,0,0,4,0,5,5,0,3,0,2,1,2,0,0,5,0,3,0,0,1,3,0,1,0,3,0,2,0,0,0,0,5,4,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,4,1,2,4,2,0,0,0,0,2,1,0,0,0,0,1,0,4,0,4,1,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,1,3,3,1,0,1,2,2,4,0,3,3,0,0,4,0,2,5,0,0,0,1,3,0,0,3,0,1,0,0,5,0,1,0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,5,0,0,3,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,3,0,0,2,0,1,0,3
957,958,José,Bermudez,Vilalta,J. B.,61,mujer,seguridad,Cantabria,Cantabria,misma comunidad,+34723281109,josé_bermudez@hotmail.com,Castellano,acepto,Individual,acepto,acepto,Común,acepto,acepto,costa,50-60,900,250,privado,['no'],"['gimnasio' 'cubierta' 'recreativos' 'trastero' 'buffet' 'cocina' 'spa'
 'golf' 'zonasverdes' 'piscina' 'padel']",True,+10,0,0,0,0,0,5,0,0,1,0,0,0,2,2,0,0,0,2,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,2,0,5,0,0,5,3,5,3,3,0,4,0,0,0,0,4,0,0,0,0,2,0,0,4,0,2,1,0,0,0,0,5,3,5,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0,5,4,5,0,5,0,0,3,5,0,0,5,3,0,0,1,0,1,0,3,5,0,2,0,0,0,0,0,1,5,0,0,2,1,0,0,1,0,1,0,4,0,0,0,4,4,0,0,3,0,1,3,0,3,0,0,0,0,0,0,4,1,5,0,3,0,0,5,3,0,0,0,0,0,5,5,0,0,5,0,5,0,0,1,0,3,0,5,0,0,1,1,3,0,0,0,1,0,0,4,4,0,0,0,5,0
958,959,Glenn,Holland,,G. H.,70,hombre,sanidad,País Vasco,Vizcaya,misma provincia,+34631567996,glenn_holland@hotmail.com,English,no acepto,Familia,no acepto,no acepto,Común,no acepto,no acepto,interior,60-70,400,150,privado,['piscina'],"['esqui' 'rehabilitacion' 'piscina' 'billar' 'futbolin' 'huerto' 'futbol'
 'golf' 'pingpong' 'hipica' 'tenis' 'lavavajillas' 'zonasverdes'
 'salamanualidades' 'barbacoa' 'salacine' 'cubierta' 'baloncesto'
 'lavanderia' 'recreativos' 'cocina' 'spa' 'garage']",False,+10,3,1,5,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,3,0,0,5,4,4,0,0,0,0,1,0,0,0,5,0,0,5,0,0,1,0,0,1,0,1,0,0,3,4,0,1,0,0,4,0,2,4,0,0,3,4,0,0,0,0,5,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,5,0,0,0,3,3,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
